Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
301725,3M Quarry,"Crushed, Broken Granite",Abandoned,9/29/2004,Surface,1 Arch Street,Little Rock,Arkansas,72201,"1 Arch Street, Little Rock, Arkansas 72201.0",,,,none
301730,BENTON CO STONE INC,"Crushed, Broken Limestone NEC",Active,9/1/1994,Surface,15100 N. Highway 59,Sulphur Springs. AR,Arkansas,72768,"15100 N. Highway 59, Sulphur Springs. AR, Arkansas 72768.0",,,,none
301779,Arkansas Quality Stone Company,"Crushed, Broken Limestone NEC",Active,10/7/1996,Surface,147 Country Heritage Road,Ash Flat,Arkansas,72513,"147 Country Heritage Road, Ash Flat, Arkansas 72513.0",36.244072082364,-91.568988640808,,python
301786,Powhatan Quarry,"Crushed, Broken Limestone NEC",Active,6/2/2022,Surface,4549 North Highway 25,Powhatan,Arkansas,72458,"4549 North Highway 25, Powhatan, Arkansas 72458.0",,,,none
301790,Morrow Quarry,"Crushed, Broken Limestone NEC",Intermittent,10/3/2025,Surface,16150 S. Highway 45,Cane Hill,Arkansas,72717,"16150 S. Highway 45, Cane Hill, Arkansas 72717.0",,,,none
301801,Portable Plant #2,"Crushed, Broken Limestone NEC",Abandoned,9/11/2002,Surface,300 Rock Products Road,Heber Springs,Arkansas,72543,"300 Rock Products Road, Heber Springs, Arkansas 72543.0",35.501951132556,-92.009622006463,,python
301818,Pocahontas Quarry,"Crushed, Broken Limestone NEC",Active,4/2/2012,Surface,632 Johnson Church Road,Pocahontas,Arkansas,72455,"632 Johnson Church Road, Pocahontas, Arkansas 72455.0",36.301562697732,-90.981632260963,,python
301820,Granite Mountain Quarry  #3,"Crushed, Broken Granite",Active,10/4/2007,Surface,2300 County Road #2,Bryant,Arkansas,72011,"2300 County Road #2, Bryant, Arkansas 72011.0",,,,none
301858,De Queen Quarry,"Crushed, Broken Limestone NEC",Abandoned,2/4/2002,Surface,411 Waldon Road,DeQueen,Arkansas,71832,"411 Waldon Road, DeQueen, Arkansas 71832.0",34.073441954817,-94.449616307208,,python
301868,Jayco Rocks,"Crushed, Broken Limestone NEC",Abandoned,8/15/2004,Surface,1960 Hwy 216,Perryville,Arkansas,72126,"1960 Hwy 216, Perryville, Arkansas 72126.0",,,,none
301870,Cord Quarry,"Crushed, Broken Limestone NEC",Active,3/20/2003,Surface,500 Bradley Ln.,Cord,Arkansas,72527,"500 Bradley Ln., Cord, Arkansas 72527.0",,,,none
301872,Springdale Quarry,"Crushed, Broken Limestone NEC",Active,1/14/2013,Surface,21202 Parsons Rd,Springdale,Arkansas,72764,"21202 Parsons Rd, Springdale, Arkansas 72764.0",36.183176697058,-94.050888905504,,python
301893,ACP Aggregrates,"Crushed, Broken Limestone NEC",Abandoned,10/26/2007,Surface,994  Fox Pass Cutoff,Hot Springs,Arkansas,71901,"994  Fox Pass Cutoff, Hot Springs, Arkansas 71901.0",34.568121351493,-93.009320918995,,python
301899,Portable #1 Plant 1313,"Crushed, Broken Limestone NEC",Active,10/3/2025,Surface,755 East Millsap Road,Fayetteville,Arkansas,72703,"755 East Millsap Road, Fayetteville, Arkansas 72703.0",36.114646620406,-94.146984592452,,python
301905,"H & H Stone Company, LLC","Crushed, Broken Limestone NEC",Abandoned,10/31/2005,Surface,19675 Durham Mccord Rd,Elkins,Arkansas,72727,"19675 Durham Mccord Rd, Elkins, Arkansas 72727.0",35.9435159515,-94.001187816898,,python
301921,Portable #2 Plant 1400,"Crushed, Broken Limestone NEC",Active,7/5/2022,Surface,"4608 S Garnett Rd, Suite 600",Tulsa,Oklahoma,74146,"4608 S Garnett Rd, Suite 600, Tulsa, Oklahoma 74146.0",36.097489694172,-95.851112019996,,python
301932,Portable Plant #1,"Crushed, Broken Limestone NEC",Abandoned,4/26/2018,Surface,23619 399th St.,Howe,Oklahoma,74940,"23619 399th St. , Howe, Oklahoma 74940.0",,,,none
301933,Letona Quarry,"Crushed, Broken Limestone NEC",Abandoned,11/1/2007,Surface,1161 Pickens Chapel Rd.,Letona,Arkansas,72143,"1161 Pickens Chapel Rd., Letona, Arkansas 72143.0",35.365932424535,-91.862974424091,,python
301936,"Ozark Southern Stone Property, LLC","Crushed, Broken Limestone NEC",Active,11/16/2021,Surface,151 Hobbit Lane,Eureka Springs,Arkansas,72632,"151 Hobbit Lane, Eureka Springs, Arkansas 72632.0",36.4652343529,-93.754780356575,,python
301940,Elizabeth Quarry Inc,"Crushed, Broken Limestone NEC",Active,11/12/2024,Surface,1262 Beagle Alley Road,Viola,Arkansas,72583,"1262 Beagle Alley Road, Viola, Arkansas 72583.0",36.327331894653,-92.05578192125,,python
301941,Arkansas Aggregates,"Crushed, Broken Granite",Active,1/1/2014,Surface,1910 West 65th Street,Little Rock,Arkansas,72209,"1910 West 65th Street, Little Rock, Arkansas 72209.0",34.688485350636,-92.297855136171,,python
301945,Austin Quarry,"Crushed, Broken Limestone NEC",Abandoned,11/30/2020,Surface,637 Austin Road,Clinton,Arkansas,72031,"637 Austin Road, Clinton, Arkansas 72031.0",35.44227389965,-92.538103631723,,python
301949,McHenry Aggregates,"Crushed, Broken Limestone NEC",Active,3/17/2009,Surface,994 Fox Pass Cutoff,Hot Springs,Arkansas,71901,"994 Fox Pass Cutoff, Hot Springs, Arkansas 71901.0",34.568121351493,-93.009320918995,,python
301952,Green Bay Quarry,"Crushed, Broken Limestone NEC",Abandoned,3/30/2010,Surface,Hwy 124,Cleveland,Arkansas,72030,"Hwy 124, Cleveland, Arkansas 72030.0",,,,none
301958,Kirby Crusher #15,"Crushed, Broken Limestone NEC",Abandoned,8/18/2014,Surface,2250 Hyway 27N,Kirby,Arkansas,71950,"2250 Hyway 27N, Kirby, Arkansas 71950.0",,,,none
301959,Pleasant Plains Quarry,"Crushed, Broken Limestone NEC",Abandoned,3/20/2010,Surface,Hwy 167,Pleasant Plains,Arkansas,72568,"Hwy 167, Pleasant Plains, Arkansas 72568.0",,,,none
301960,Portable Plant #1,"Crushed, Broken Limestone NEC",Abandoned,10/17/2016,Surface,210 Wildman Rd,Rose Bud,Arkansas,72137,"210 Wildman Rd, Rose Bud, Arkansas 72137.0",35.408589705153,-92.04443362141,,python
301961,Aday Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/31/2014,Surface,356 Berry Farm Road,Leslie,Arkansas,72645,"356 Berry Farm Road, Leslie, Arkansas 72645.0",,,,none
301962,Marcella Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/30/2014,Surface,190 Mingus Turner Rd.,Pleasant Grove,Arkansas,72567,"190 Mingus Turner Rd., Pleasant Grove, Arkansas 72567.0",,,,none
301964,"Tripoli Mining Co, LLC","Crushed, Broken Limestone NEC",Abandoned,8/8/2008,Surface,7 Frecourt Lane,Little Rock,Arkansas,72223,"7 Frecourt Lane, Little Rock, Arkansas 72223.0",34.782106916394,-92.466465152048,,python
301966,Farmington Quarry,"Crushed, Broken Limestone NEC",Active,4/2/2012,Surface,15557 North Hamstring Road,Fayettville,Arkansas,72704,"15557 North Hamstring Road, Fayettville, Arkansas 72704.0",36.08445828354,-94.267795413503,,python
301978,DeLinde Wavellite Mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/2008,Surface,1.5 Mile Buckville Rd,Avant,Arkansas,71949,"1.5 Mile Buckville Rd, Avant, Arkansas 71949.0",,,,none
301990,Sugarloaf Farms Quarry,"Crushed, Broken Limestone NEC",Abandoned,12/19/2012,Surface,17164 Cedar Grove Rd.,Lead Hill,Arkansas,72644,"17164 Cedar Grove Rd., Lead Hill, Arkansas 72644.0",36.412603144526,-92.930926439453,,python
301995,Crusher No 1,"Crushed, Broken Limestone NEC",Active,10/15/2019,Surface,1280 Owl Creek Road,Royal,Arkansas,71968,"1280 Owl Creek Road, Royal, Arkansas 71968.0",34.543479364268,-93.258412059022,,python
302012,Gravette Quarry,"Crushed, Broken Limestone NEC",Active,11/5/2024,Surface,15974 Rocky Dell Hollow Rd,Gravette,Arkansas,72736,"15974 Rocky Dell Hollow Rd, Gravette, Arkansas 72736.0",36.435846066862,-94.381698965618,,python
302015,Martins Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/11/2011,Surface,3068 CR 302,Eureka Springs,Arkansas,72632,"3068 CR 302, Eureka Springs, Arkansas 72632.0",36.361264911821,-93.684395821663,,python
302043,RVQ LAVACA,"Crushed, Broken Limestone NEC",Abandoned,10/1/2021,Surface,8900 Hoovers Ferry Rd,Lavaca,Arkansas,72941,"8900 Hoovers Ferry Rd, Lavaca, Arkansas 72941.0",,,,none
302047,Centerton Quarry,"Crushed, Broken Limestone NEC",Active,4/19/2022,Surface,15271 Burgen Valley Rd.,Gravette,Arkansas,72736,"15271 Burgen Valley Rd., Gravette, Arkansas 72736.0",36.350474641634,-94.369380718485,,python
302054,Taylor,"Crushed, Broken Limestone NEC",Abandoned,12/1/2016,Surface,10327 Hwy 63S,Mammoth Spring,Arkansas,72554,"10327 Hwy 63S, Mammoth Spring, Arkansas 72554.0",,,,none
302061,1316,"Crushed, Broken Limestone NEC",Intermittent,10/3/2025,Surface,755 East Millsap Rd,Fayetteville,Arkansas,72704,"755 East Millsap Rd, Fayetteville, Arkansas 72704.0",36.114646620406,-94.146984592452,,python
302073,Snowball Quarry,"Crushed, Broken Limestone NEC",Abandoned,12/4/2019,Surface,Burr Oak Road,Snowball,Arkansas,72650,"Burr Oak Road, Snowball, Arkansas 72650.0",,,,none
302074,Alternative Materials AR,"Crushed, Broken Limestone NEC",Abandoned,5/12/2021,Surface,3077 Collietown Rd,Batesville,Arkansas,72501,"3077 Collietown Rd, Batesville, Arkansas 72501.0",,,,none
302075,Kingston Quarry,"Crushed, Broken Limestone NEC",Active,11/12/2024,Surface,Portable,Portable,Arkansas,72740,"Portable, Portable, Arkansas 72740.0",,,,none
302076,Elkins Quarry,"Crushed, Broken Limestone NEC",Abandoned,9/15/2022,Surface,19573 Durham McCord Rd,Elkins,Arkansas,72727,"19573 Durham McCord Rd, Elkins, Arkansas 72727.0",35.943036910001,-94.004126331118,,python
302077,Jerry Harrison,"Crushed, Broken Limestone NEC",Abandoned,9/15/2022,Surface,,,,,"nan, nan, nan nan",,,,none
302082,Alexander Quarry,"Crushed, Broken Limestone NEC",Active,6/7/2022,Surface,588 Alexander Rd,Mt Ida,Arkansas,71957,"588 Alexander Rd, Mt Ida, Arkansas 71957.0",34.533211611674,-93.678680691591,,python
302091,"Hatfield Ready Mix, Inc-Aggregate Divisi","Crushed, Broken Limestone NEC",Active,7/10/2024,Surface,918 AR 69 Hwy,Melbourne,Arkansas,72556,"918 AR 69 Hwy, Melbourne, Arkansas 72556.0",36.058595260895,-91.890325123132,,python
302100,WRM Yellville Quarry,"Crushed, Broken Limestone NEC",Intermittent,12/18/2025,Surface,3725 Highway 62 W,Yellville,Arkansas,72687,"3725 Highway 62 W, Yellville, Arkansas 72687.0",,,,none
400099,Blue Mountain Minerals PR LLC,"Crushed, Broken Limestone NEC",Active,6/5/1981,Surface,16624 Chimney Rock Road,Paso Robles,California,93446,"16624 Chimney Rock Road, Paso Robles, California 93446.0",35.673803468648,-120.975784719965,,python
400107,Felton Quarry,"Crushed, Broken Granite",Active,11/19/1990,Surface,1800 Felton Quarry Road,Felton,California,95018,"1800 Felton Quarry Road, Felton, California 95018.0",37.035713235395,-122.094293339875,,python
400111,Cal Rock Products LLC,"Crushed, Broken Limestone NEC",Intermittent,5/29/2023,Surface,11380 Cienega Road,Hollister,California,95023,"11380 Cienega Road, Hollister, California 95023.0",36.736809501189,-121.369238560493,,python
400119,A R Wilson Quarry,"Crushed, Broken Granite",Active,3/30/1989,Surface,End of Quarry Road.,Aromas,California,95004,"End of Quarry Road., Aromas, California 95004.0",,,,none
400133,El Cajon Quarry,"Crushed, Broken Granite",Active,4/16/2012,Surface,2094 Willow Glen Road,El Cajon,California,92019,"2094 Willow Glen Road, El Cajon, California 92019.0",32.764279893125,-116.888797093494,,python
400167,Omya California,"Crushed, Broken Limestone NEC",Active,5/25/1973,Surface,7299 Crystal Creek Rd.,Lucerne Valley,California,92356,"7299 Crystal Creek Rd., Lucerne Valley, California 92356.0",34.383795539347,-116.94457819919,,python
400175,Bonny Doon Quarry,"Crushed, Broken Limestone NEC",Abandoned,2/9/2010,Surface,700 Highway 1,Davenport,California,95017,"700 Highway 1, Davenport, California 95017.0",36.96223339563,-122.078551633289,,python
400219,Lucerne Valley Plant and Quarry,"Crushed, Broken Limestone NEC",Active,3/24/1987,Surface,6565 Meridian Road,Lucerne Valley,California,,"6565 Meridian Road, Lucerne Valley, California 923560558.0",,,,none
400226,Dolomite Mine,"Crushed, Broken Marble",Active,6/9/2020,Surface,2050 Dolomite Loop Rd.,Lone Pine,California,93545,"2050 Dolomite Loop Rd., Lone Pine, California 93545.0",,,,none
400275,Panamint Valley Limestone Quarry,"Crushed, Broken Limestone NEC",Active,1/1/2018,Surface,11500 Nadeau Road,Trona,California,93562,"11500 Nadeau Road, Trona, California 93562.0",,,,none
402377,Harlow Quarry,"Crushed, Broken Granite",Abandoned,1/18/2008,Surface,9001 Cajalco Road,Corona,California,91720,"9001 Cajalco Road, Corona, California 91720.0",33.824334905201,-117.501989477636,,python
404031,Diamond Quarry,"Crushed, Broken Limestone NEC",Active,9/30/2015,Surface,1845 Quarry Rd,Placerville,California,95667,"1845 Quarry Rd, Placerville, California 95667.0",38.690558134562,-120.763446022091,,python
404292,Weber Creek Quarry,"Crushed, Broken Granite",Abandoned,2/15/2006,Surface,Sierra Rock Road,Rescue,California,95672,"Sierra Rock Road, Rescue, California 95672.0",,,,none
404680,Pyrite Quarry,"Crushed, Broken Granite",Abandoned,8/20/2013,Surface,3500-B Pyrite Street,Riverside,California,92509,"3500-B Pyrite Street, Riverside, California 92509.0",34.0184082207,-117.46233761062,,python
404704,Bee Rock Quarry,"Crushed, Broken Limestone NEC",Active,2/7/1989,Surface,Hwy 154 @ Cachuma Dam,Santa Barbara,California,93117,"Hwy 154 @ Cachuma Dam, Santa Barbara, California 93117.0",,,,none
404843,Mine #1,"Crushed, Broken Granite",Abandoned,10/3/2015,Surface,12494 Highway 67,Lakeside,California,92040,"12494 Highway 67, Lakeside, California 92040.0",32.903846606577,-116.939477304986,,python
405153,LEMONCOVE GRANITE,"Crushed, Broken Granite",Active,3/15/1994,Surface,25202 Ave 328,Lemoncove,California,93244,"25202 Ave 328, Lemoncove, California 93244.0",,,,none
405229,Ojai Quarry,"Crushed, Broken Granite",Active,4/1/2025,Surface,15558 Maricopa Highway,Ojai,California,93023,"15558 Maricopa Highway, Ojai, California 93023.0",34.485497907513,-119.301138190486,,python
405301,Amboy Limestone Quarry,"Crushed, Broken Limestone NEC",Abandoned,5/26/2023,Surface,18200 Kelbaker Rd.,Amboy,California,92304,"18200 Kelbaker Rd., Amboy, California 92304.0",,,,none
405382,BEAR GULCH ENTERPRISES INC,"Crushed, Broken Limestone NEC",Abandoned,3/20/2025,Surface,28042 Hwy 299,Bella Vista,California,96008,"28042 Hwy 299, Bella Vista , California 96008.0",,,,none
405434,Plant #3,"Crushed, Broken Granite",Abandoned,2/28/2014,Surface,22300 Temescal Canyon Rd,Corona,California,92530,"22300 Temescal Canyon Rd, Corona, California 92530.0",33.796923698116,-117.500627358174,,python
405450,Plant #4,"Crushed, Broken Granite",Abandoned,4/7/2014,Surface,10910 Dawson Canyon Rd,Corona,California,92883,"10910 Dawson Canyon Rd, Corona, California 92883.0",33.783535440707,-117.464504253808,,python
405503,Cool Cave Quarry,"Crushed, Broken Limestone NEC",Active,11/15/2011,Surface,2601 Highway 49,Cool,California,95614,"2601 Highway 49, Cool, California 95614.0",38.904459535252,-121.013373627998,,python
405510,Kolberg-271-1,"Crushed, Broken Granite",Abandoned,1/20/2002,Surface,29750 Hwy 76,Bonsall,California,92003,"29750 Hwy 76, Bonsall, California 92003.0",,,,none
405554,Portable Crusher (Rental),"Crushed, Broken Granite",Abandoned,6/8/2020,Surface,3500 Pyrite St,Riverside,California,92509,"3500 Pyrite St, Riverside, California 92509.0",34.0184082207,-117.46233761062,,python
405579,Big Iron DG Mine,"Crushed, Broken Granite",Active,10/15/2024,Surface,Rattlesnake Road,Rosamond,California,93560,"Rattlesnake Road, Rosamond , California 93560.0",,,,none
405655,Loop Ranch Limestone Quarry,"Crushed, Broken Limestone NEC",Abandoned,1/7/2010,Surface,Broome Road and Highway 58 East,Keene,California,93531,"Broome Road and Highway 58 East, Keene, California 93531.0",,,,none
405694,Decomposed Granite Pit (LG),"Crushed, Broken Granite",Active,9/1/2006,Surface,27996 Avenue 176,Porterville,California,93257,"27996 Avenue 176, Porterville, California 93257.0",,,,none
405714,Portable Plant #3,"Crushed, Broken Limestone NEC",Abandoned,10/23/2023,Surface,339 Doak Blvd.,Ripon,California,95366,"339 Doak Blvd., Ripon, California 95366.0",37.729926729549,-121.124604564156,,python
405747,Hector,"Crushed, Broken Granite",Abandoned,9/16/2009,Surface,27575 Hector Road,Newberry Springs,California,92365,"27575 Hector Road, Newberry Springs, California 92365.0",,,,none
405748,White Hat,"Crushed, Broken Limestone NEC",Abandoned,5/16/2008,Surface,"T. 9N.,R. 4 W., Section 11",Hinkley,California,92347,"T. 9N.,R. 4 W., Section 11, Hinkley, California 92347.0",,,,none
405805,Foothill Granite LLC,"Crushed, Broken Granite",Intermittent,4/21/2022,Surface,10398 Road 288,Porterville,California,93257,"10398 Road 288, Porterville, California 93257.0",,,,none
500012,Monarch Quarry,"Crushed, Broken Limestone NEC",Abandoned,10/23/2018,Surface,23500 Hwy 50,Salida,Colorado,81201,"23500 Hwy 50, Salida, Colorado 81201.0",38.542028423182,-106.314429732972,,python
500864,Amrize Morrison Quarry,"Crushed, Broken Granite",Active,11/15/2012,Surface,18131 Colorado Highway 8,Morrison,Colorado,80465,"18131 Colorado Highway 8, Morrison, Colorado 80465.0",39.637275163813,-105.193391171469,,python
502798,Salida Plant,"Crushed, Broken Limestone NEC",Abandoned,6/14/2019,Facility,400 E. Railroad St.,Salida,Colorado,81201,"400 E. Railroad St., Salida, Colorado 81201.0",38.533125195859,-105.993290793498,,python
503935,Walstrum Quarry,"Crushed, Broken Granite",Active,9/3/2014,Surface,33501 State Hwy 6,Idaho Springs,Colorado,80542,"33501 State Hwy 6, Idaho Springs, Colorado 80542.0",,,,none
503970,Dickerson Pit,"Crushed, Broken Granite",Abandoned,11/16/2016,Surface,33501 W Hwy #50,Gunnison,Colorado,81230,"33501 W Hwy #50, Gunnison, Colorado 81230.0",38.504926093761,-107.027084242461,,python
504103,Tripoli Red Granite Quarry,"Crushed, Broken Granite",Abandoned,1/1/1987,,,,,,"nan, nan, nan nan",,,,none
504434,Maybell Enterprises Inc,"Crushed, Broken Limestone NEC",Abandoned,8/13/2013,Surface,20310 CO RD 57,MAYBELL,Colorado,81640,"20310 CO RD 57, MAYBELL, Colorado 81640.0",,,,none
504483,Albert Frei & Sons Pit #8,"Crushed, Broken Granite",Abandoned,8/29/2011,Surface,7281 Colorado Blvd,Commerce City,Colorado,80022,"7281 Colorado Blvd, Commerce City, Colorado 80022.0",39.828659666788,-104.939061523032,,python
504553,Mystic Eagle Quarry,"Crushed, Broken Marble",Abandoned,10/22/2019,Underground,367 Avalanche Creek Rd,Carbondale,Colorado,81623,"367 Avalanche Creek Rd, Carbondale, Colorado 81623.0",,,,none
504961,Portable Processing Equipment,"Crushed, Broken Granite",Abandoned,6/1/2015,Surface,C. R. 401 & C. R. 500,Rawlins,Wyoming,82301,"C. R. 401 & C. R. 500, Rawlins, Wyoming 82301.0",,,,none
504979,Hudick Conifer,"Crushed, Broken Limestone NEC",Abandoned,7/1/2011,Surface,27512 Main Street,Conifer,Colorado,80433,"27512 Main Street, Conifer, Colorado 80433.0",,,,none
505018,Moffat Limestone,"Crushed, Broken Limestone NEC",Active,10/24/2024,Surface,20310 County Rd 57,Maybell,Colorado,81640,"20310 County Rd 57, Maybell, Colorado 81640.0",,,,none
505113,Moffat Limestone,"Crushed, Broken Limestone NEC",Abandoned,4/16/2020,Surface,20310 County Rd 57,Maybell,Colorado,81640,"20310 County Rd 57, Maybell, Colorado 81640.0",,,,none
505140,Amrize Ingleside Quarry,"Crushed, Broken Limestone NEC",Intermittent,2/28/2022,Surface,11585 North US Hwy 287,Laporte,Colorado,80535,"11585 North US Hwy 287, Laporte, Colorado 80535.0",40.730205178051,-105.171414177749,,python
600001,ALLYNDALE CORPORATION,"Crushed, Broken Limestone NEC",Active,3/1/1995,Surface,40 Allyndale Road,East Canaan,Connecticut,06024,"40 Allyndale Road, East Canaan, Connecticut 6024.0",42.02566536429,-73.291900047233,,python
600006,Falls Village Quarry,"Crushed, Broken Limestone NEC",Abandoned,2/13/2013,Surface,166 Sand Road,Falls Village,Connecticut,06031,"166 Sand Road, Falls Village, Connecticut 6031.0",41.990558386677,-73.352321787446,,python
600019,Canaan,"Crushed, Broken Limestone NEC",Active,2/23/1983,Surface,30 DAISY HILL RD,CANAAN,Connecticut,06018,"30 DAISY HILL RD, CANAAN, Connecticut 6018.0",42.026473773051,-73.320984010045,,python
