Mine ID,Mine Name,mine_type,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
4702716,PLANT #1 (ALLIS-500),sand_gravel_mine,Construction Sand and Gravel,Abandoned,3/19/2014,Surface,1625 W Center St,Antigo,Wisconsin,54409.0,"1625 W Center St, Antigo, Wisconsin 54409.0",45.156091444495,-89.169270693474,,python
4702727,Plant #1,sand_gravel_mine,Construction Sand and Gravel,Active,11/5/2025,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4702741,Olson Road Pit,sand_gravel_mine,Construction Sand and Gravel,Abandoned,10/15/2003,Surface,11154 N. Olson Rd.,Hayward,Wisconsin,54843.0,"11154 N. Olson Rd., Hayward, Wisconsin 54843.0",46.038904338727,-91.467866464245,,python
4702759,GRIMM PIT,sand_gravel_mine,Construction Sand and Gravel,Abandoned,11/19/2019,Surface,9050 Tamarak Rd,Brillion,Wisconsin,54110.0,"9050 Tamarak Rd, Brillion, Wisconsin 54110.0",44.206967140795,-88.014723313703,,python
4702789,PLANT #2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/12/2022,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4702790,PLANT #4,sand_gravel_mine,Construction Sand and Gravel,Intermittent,8/6/2025,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4702791,Nordberg HP 300 Cone Crusher 170201,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/7/2025,Surface,N2251 Gibson Drive,Medford,Wisconsin,54451.0,"N2251 Gibson Drive, Medford, Wisconsin 54451.0",45.115009011492,-90.355000487655,,python
4702792,170108 Lippmann,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/24/1985,Surface,N2251 Gibson Drive,Medford,Wisconsin,54451.0,"N2251 Gibson Drive, Medford, Wisconsin 54451.0",45.115009011492,-90.355000487655,,python
4702793,Lippmann 170107-Portable,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/15/2015,Surface,N2251 Gibson Drive,Medford,Wisconsin,54451.0,"N2251 Gibson Drive, Medford, Wisconsin 54451.0",45.115009011492,-90.355000487655,,python
4702796,WI Portable Crusher 359 (A5529 Cone),sand_gravel_mine,Construction Sand and Gravel,Active,10/28/2025,Surface,153 150 th Ave.,Turtle Lake,Wisconsin,54889.0,"153 150 th Ave., Turtle Lake, Wisconsin 54889.0",45.424533710611,-92.190726221814,,python
4702802,Plant #3 ROLL PLANT,sand_gravel_mine,Construction Sand and Gravel,Abandoned,6/4/2018,Surface,2975 Kapec Road,Madison,Wisconsin,53719.0,"2975 Kapec Road, Madison, Wisconsin 53719.0",43.017004037288,-89.475943539508,,python
4702803,Portable Crusher #1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/4/2023,Surface,203 East Birch Street,Thorp,Wisconsin,54771.0,"203 East Birch Street, Thorp, Wisconsin 54771.0",44.962710545988,-90.798785547043,,python
4702808,Marinette County Pits,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/31/2020,Surface,2505 Biehl Ave.,Marinette,Wisconsin,54143.0,"2505 Biehl Ave., Marinette, Wisconsin 54143.0",45.083546534819,-87.64193523998,,python
4702813,CRUSHING UNIT #5,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/21/2013,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702817,Langlade County Pits,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/24/2022,Surface,1521 Arctic Street,Antigo,Wisconsin,54409.0,"1521 Arctic Street, Antigo, Wisconsin 54409.0",45.151385089649,-89.147717042042,,python
4702823,Portable Plant No. 1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,3/28/2005,Surface,2505 STURDEVANT ST,MERRILL,Wisconsin,54452.0,"2505 STURDEVANT ST, MERRILL, Wisconsin 54452.0",45.178923615616,-89.665183707584,,python
4702824,Weston Wash Plant,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/6/1986,Surface,9303 Schofield Ave,Weston,Wisconsin,54476.0,"9303 Schofield Ave, Weston, Wisconsin 54476.0",44.898838889665,-89.513406733242,,python
4702827,Portable Crusher No 2,sand_gravel_mine,Construction Sand and Gravel,Abandoned,9/26/2005,Surface,477 N RONSMAN RD,GREEN ABY,Wisconsin,54311.0,"477 N RONSMAN RD, GREEN ABY, Wisconsin 54311.0",44.507394090525,-87.84648460871,,python
4702828,EL-JAY PITS,sand_gravel_mine,Construction Sand and Gravel,Abandoned,4/9/2015,Surface,N4313 Hwy 40,Bruce,Wisconsin,54819.0,"N4313 Hwy 40, Bruce, Wisconsin 54819.0",45.441070842949,-91.277247408856,,python
4702830,Barron County Pits,sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/16/2016,Surface,260 North  7th. Street,Barron,Wisconsin,54812.0,"260 North  7th. Street, Barron, Wisconsin 54812.0",45.403191554689,-91.848633093531,,python
4702837,PORTABLE WASH PLANT,sand_gravel_mine,Construction Sand and Gravel,Intermittent,9/16/1986,Surface,W1990 Cedar Rd,EDEN,Wisconsin,53019.0,"W1990 Cedar Rd, EDEN, Wisconsin 53019.0",43.717755469484,-88.255874541709,,python
4702846,Chicken Ridge,sand_gravel_mine,Construction Sand and Gravel,Intermittent,4/8/2019,Surface,3839 Chicken Ridge Rd,LaCrescent,Minnesota,55947.0,"3839 Chicken Ridge Rd, LaCrescent, Minnesota 55947.0",43.795854734895,-91.417050221445,,python
4702854,Portable Unit #2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,11/3/2020,Surface,971 State Road 138,Stoughton,Wisconsin,53589.0,"971 State Road 138, Stoughton, Wisconsin 53589.0",42.902899980537,-89.2307380199,,python
4702859,Peters Crushing Plant #1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/10/2025,Surface,1516 Atkinson Drive,Green Bay,Wisconsin,54303.0,"1516 Atkinson Drive, Green Bay, Wisconsin 54303.0",44.544382508296,-88.024644685127,,python
4702864,Ellis Pit,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/12/2023,Surface,1320 S. Wisconsin Ave.,Rice Lake,Wisconsin,54868.0,"1320 S. Wisconsin Ave., Rice Lake, Wisconsin 54868.0",45.486599131614,-91.748123189974,,python
4702867,CRUSHING UNIT #7,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/21/2013,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702868,WASH PLANT #1,sand_gravel_mine,Construction Sand and Gravel,Abandoned,9/6/2005,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702872,Mountain Stone Works LLC,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/30/1988,Surface,14382 State Highway 32 64,Mountain,Wisconsin,54149.0,"14382 State Highway 32 64, Mountain, Wisconsin 54149.0",45.199797900473,-88.50047841197,,python
4702875,CRUSHING UNIT #8,sand_gravel_mine,Construction Sand and Gravel,Abandoned,6/28/2011,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702876,JF Construction Inc,sand_gravel_mine,Construction Sand and Gravel,Intermittent,8/29/2023,Surface,10796 County Rd ZZ,Sister Bay,Wisconsin,54234.0,"10796 County Rd ZZ, Sister Bay, Wisconsin 54234.0",45.195703809976,-87.060981917109,,python
4702889,Wash Plant #1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/19/1989,Surface,65990 Primrose Lane,Iron River,Wisconsin,54847.0,"65990 Primrose Lane, Iron River, Wisconsin 54847.0",46.533020760125,-91.343297462825,,python
4702910,PLANT #5 PERMANENT WASH PLANT,sand_gravel_mine,Construction Sand and Gravel,Abandoned,3/1/2021,Surface,7391 County HWY PD,Verona,Wisconsin,53593.0,"7391 County HWY PD, Verona, Wisconsin 53593.0",43.012977102025,-89.565264107003,,python
4702912,PORTABLE WASH PLANT #2,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/21/2013,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702916,Prairie Sand & Gravel,sand_gravel_mine,Construction Sand and Gravel,Active,12/1/2011,Surface,3527 South Prairie Avenue,Beloit,Wisconsin,53511.0,"3527 South Prairie Avenue, Beloit, Wisconsin 53511.0",42.572734761467,-89.011141294593,,python
4702928,Plant #26,sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/15/2013,Surface,920 - 10th Ave. N.,Onalaska,Wisconsin,54650.0,"920 - 10th Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4702929,Plant 9,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/11/2012,Surface,2600 N. Roemer Rd.,Appleton,Wisconsin,54911.0,"2600 N. Roemer Rd., Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4702930,PLANT #7,sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/19/2007,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4702931,PLANT #8,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/16/1991,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4702949,Crusher 2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/1/1992,Surface,8075 Hwy D,Eagle River,Wisconsin,54521.0,"8075 Hwy D, Eagle River, Wisconsin 54521.0",45.797424341821,-89.600459529666,,python
4702955,WP-820,sand_gravel_mine,Construction Sand and Gravel,Abandoned,12/11/2002,Surface,7077 Hwy. B,Stevens Point,Wisconsin,54481.0,"7077 Hwy. B, Stevens Point, Wisconsin 54481.0",44.45107581343,-89.431014218761,,python
4702960,Mobile Crusher Unit,sand_gravel_mine,Construction Sand and Gravel,Abandoned,12/28/2012,Surface,3858 Cty Hwy T,Eau Claire,Wisconsin,54703.0,"3858 Cty Hwy T, Eau Claire, Wisconsin 54703.0",44.899077360728,-91.549299885984,,python
4702963,GENERATOR 45KW,sand_gravel_mine,Construction Sand and Gravel,Abandoned,4/10/2017,Surface,1516 Atkinson Dr,Green Bay,Wisconsin,54303.0,"1516 Atkinson Dr, Green Bay, Wisconsin 54303.0",44.544382508296,-88.024644685127,,python
4702964,500 KW Spare,sand_gravel_mine,Construction Sand and Gravel,Abandoned,11/22/2022,Surface,1516 Atkinson Dr,Green Bay,Wisconsin,54303.0,"1516 Atkinson Dr, Green Bay, Wisconsin 54303.0",44.544382508296,-88.024644685127,,python
4702966,Plant 3,sand_gravel_mine,Construction Sand and Gravel,Active,10/15/2016,Surface,2600 N. Roemer Rd.,Appleton,Wisconsin,54911.0,"2600 N. Roemer Rd., Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4702967,PW-3,sand_gravel_mine,Construction Sand and Gravel,Intermittent,12/29/1992,Surface,W6380 Design Drive,Greenville,Wisconsin,54942.0,"W6380 Design Drive, Greenville, Wisconsin 54942.0",44.28056517629,-88.512878600319,,python
4702968,PC4,sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/15/2012,Surface,N3W23650 Badinger Road,Waukesha,Wisconsin,53188.0,"N3W23650 Badinger Road, Waukesha, Wisconsin 53188.0",43.036107603095,-88.218461628386,,python
4702974,Portable Crusher #4,sand_gravel_mine,Construction Sand and Gravel,Active,10/31/2025,Surface,203 E Birch St,Thorp,Wisconsin,54771.0,"203 E Birch St, Thorp, Wisconsin 54771.0",44.962710545988,-90.798785547043,,python
4702975,CRUSHING UNIT #9,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/9/2012,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4702978,WASH PLANT #1 DUTCHMAN ROAD,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/17/2017,Surface,2551 Dutchman Rd.,Green Bay,Wisconsin,54311.0,"2551 Dutchman Rd., Green Bay, Wisconsin 54311.0",44.422656617235,-87.953789181892,,python
4702982,Crusher No 1,sand_gravel_mine,Construction Sand and Gravel,Active,10/31/2025,Surface,W2944 State Rd 98,Loyal,Wisconsin,54445.0,"W2944 State Rd 98, Loyal, Wisconsin 54445.0",44.741371148612,-90.457644414056,,python
4702987,Wash Plant #2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/15/1994,Surface,203 E Birch St,Thorp,Wisconsin,54771.0,"203 E Birch St, Thorp, Wisconsin 54771.0",44.962710545988,-90.798785547043,,python
4702990,Marinette County Pits II,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/31/2020,Surface,2505 Biehl Ave,Marinette,Wisconsin,54143.0,"2505 Biehl Ave, Marinette, Wisconsin 54143.0",45.083546534819,-87.64193523998,,python
4702991,Miller Pit,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/29/1993,Surface,"W5301 Granberg Rd, P.O. Box 76",Prentice,Wisconsin,54556.0,"W5301 Granberg Rd, P.O. Box 76, Prentice, Wisconsin 54556.0",45.545153548567,-90.309563887611,,python
4703003,CRUSHING UNIT #10,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/17/2006,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
4703004,EXTEC SCREENING PLANT,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/23/2018,Surface,2501 Morse Street,Janesville,Wisconsin,53545.0,"2501 Morse Street, Janesville, Wisconsin 53545.0",42.722207898433,-88.99324405466,,python
4703005,Portable Wash Plant,sand_gravel_mine,Construction Sand and Gravel,Intermittent,3/20/2023,Surface,Present time N5435 Lakeshore Dr ( Mobile ),Hilbert,Wisconsin,54129.0,"Present time N5435 Lakeshore Dr ( Mobile ), Hilbert, Wisconsin 54129.0",44.084572329927,-88.311994923925,,python
4703009,Dunn County Highway Pits,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/25/2006,Surface,3303 US Highway 12 E,Menomonie,Wisconsin,54751.0,"3303 US Highway 12 E, Menomonie, Wisconsin 54751.0",44.886487220889,-91.879516041025,,python
4703010,PW-11,sand_gravel_mine,Construction Sand and Gravel,Intermittent,6/25/2009,Surface,W6380 Design Drive,Greenville,Wisconsin,54942.0,"W6380 Design Drive, Greenville, Wisconsin 54942.0",44.28056517629,-88.512878600319,,python
4703013,Damitz Pit,sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/1/2022,Surface,180066 Damitz Road,Aniwa,Wisconsin,544085057.0,"180066 Damitz Road, Aniwa, Wisconsin 544085057.0",45.044078649128,-89.297323910026,,python
4703015,PLANT #4 (ALLIS-4000),sand_gravel_mine,Construction Sand and Gravel,Abandoned,2/26/2014,Surface,1625 W Center St,Antigo,Wisconsin,54409.0,"1625 W Center St, Antigo, Wisconsin 54409.0",45.156091444495,-89.169270693474,,python
4703016,Ovyn #1 Pit,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/17/1994,Surface,W11158 CTH A-T,Withee,Wisconsin,54498.0,"W11158 CTH A-T, Withee, Wisconsin 54498.0",45.045679384779,-90.61424721697,,python
4703019,Portable Plant #1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/13/1995,Surface,1322 - 33rd Street,Two Rivers,Wisconsin,54241.0,"1322 - 33rd Street, Two Rivers, Wisconsin 54241.0",44.163808117185,-87.565016397805,,python
4703025,PORTABLE SCREENING PLANT,sand_gravel_mine,Construction Sand and Gravel,Abandoned,10/8/2014,Surface,5349 Norway Grove School Rd,DeForest,Wisconsin,53532.0,"5349 Norway Grove School Rd, DeForest, Wisconsin 53532.0",43.242946026714,-89.404746094143,,python
4703027,Unit No. 9,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/20/2019,Surface,6750 Greenbriar Road,Middleton,Wisconsin,53562.0,"6750 Greenbriar Road, Middleton, Wisconsin 53562.0",43.125661993846,-89.510674382292,,python
4703028,PS-1,sand_gravel_mine,Construction Sand and Gravel,Intermittent,8/29/2022,Surface,"W6380 Design Drive, ",Greenville,Wisconsin,54942.0,"W6380 Design Drive, , Greenville, Wisconsin 54942.0",44.28056517629,-88.512878600319,,python
4703031,Plant 8,sand_gravel_mine,Construction Sand and Gravel,Intermittent,3/3/2024,Surface,2600 N. Roemer Rd.,Appleton,Wisconsin,54911.0,"2600 N. Roemer Rd., Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4703036,Plant No. 2,sand_gravel_mine,Construction Sand and Gravel,Abandoned,2/14/2013,Surface,N5399 State Hwy 73,Neillsville,Wisconsin,544568312.0,"N5399 State Hwy 73, Neillsville, Wisconsin 544568312.0",44.614875875691,-90.577522625339,,python
4703038,Plant #40,sand_gravel_mine,Construction Sand and Gravel,Active,10/28/2025,Surface,920 - 10th Ave. N.,Onalaska,Wisconsin,54650.0,"920 - 10th Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703041,Plant #42,sand_gravel_mine,Construction Sand and Gravel,Abandoned,2/6/2007,Surface,920 - 10th Ave. N.,Onalaska,Wisconsin,54650.0,"920 - 10th Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703042,Plant #50,sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/3/1994,Surface,920 10th. Ave. N.,Onalaska,Wisconsin,54650.0,"920 10th. Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703051,Plant 1,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/23/2021,Surface,154 Mine Rd.,Platteville,Wisconsin,53818.0,"154 Mine Rd., Platteville, Wisconsin 53818.0",42.649427479484,-90.429820577685,,python
4703052,Portable Plant #2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,4/18/1995,Surface,N1520 Stoney Rd.,Antigo,Wisconsin,54409.0,"N1520 Stoney Rd., Antigo, Wisconsin 54409.0",45.081086950367,-89.204658444409,,python
4703055,Wash Plant ,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/23/2011,Surface,477 N. RONSMAN RD,GREEN BAY,Wisconsin,54311.0,"477 N. RONSMAN RD, GREEN BAY, Wisconsin 54311.0",44.507394090525,-87.84648460871,,python
4703056,Waterford Pit,sand_gravel_mine,Construction Sand and Gravel,Intermittent,2/25/2025,Surface,32409 High Dr.,Burlington,Wisconsin,53105.0,"32409 High Dr., Burlington, Wisconsin 53105.0",42.770406128056,-88.252629489833,,python
4703058,Portable Power Screen,sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/31/2025,Surface,1322 - 33rd Street,Two Rivers,Wisconsin,54241.0,"1322 - 33rd Street, Two Rivers, Wisconsin 54241.0",44.163808117185,-87.565016397805,,python
4703067,Unit No. 11,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/25/2022,Surface,6117 County Road K,Waunakee,Wisconsin,53597.0,"6117 County Road K, Waunakee, Wisconsin 53597.0",43.148247853194,-89.465629156697,,python
4703068,WI Portable Crusher (5034 Cone),sand_gravel_mine,Construction Sand and Gravel,Abandoned,3/5/2021,Surface,1190 County Road G,New Richmond,Wisconsin,54017.0,"1190 County Road G, New Richmond, Wisconsin 54017.0",45.079202785102,-92.560472288908,,python
4703069,WI Portable Wash (A1281 Wash Plant),sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/27/2021,Surface,1190 Cty Rd. G,New Richmond,Wisconsin,54017.0,"1190 Cty Rd. G, New Richmond, Wisconsin 54017.0",45.079202785102,-92.560472288908,,python
4703073,Main Pit,sand_gravel_mine,Construction Sand and Gravel,Active,3/17/2014,Surface,500 West Market St.,Burlington,Wisconsin,53105.0,"500 West Market St., Burlington, Wisconsin 53105.0",42.666457386331,-88.288667229461,,python
4703074,"Waupaca Sand & Stone, LLC.",sand_gravel_mine,Construction Sand and Gravel,Active,10/23/2023,Surface,E2739 Colrue Road,Ogdensburg,Wisconsin,54962.0,"E2739 Colrue Road, Ogdensburg, Wisconsin 54962.0",44.428226064678,-89.091280311307,,python
4703075,Plant 6 (Portable Wash Plant),sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/3/2014,Surface,1798 27 1/2 Ave,Rice Lake,Wisconsin,54868.0,"1798 27 1/2 Ave, Rice Lake, Wisconsin 54868.0",45.602851822744,-91.786222450736,,python
4703080,Plant #88,sand_gravel_mine,Construction Sand and Gravel,Intermittent,11/12/2012,Surface,920 10th. Ave. N.,Onalaska,Wisconsin,54650.0,"920 10th. Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703084,Plant #28,sand_gravel_mine,Construction Sand and Gravel,Active,4/29/2021,Surface,920 - 10th Ave. N.,Onalaska,Wisconsin,54650.0,"920 - 10th Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703086,Plant #89,sand_gravel_mine,Construction Sand and Gravel,Intermittent,7/15/2013,Surface,920 - 10th Ave. N.,Onalaska,Wisconsin,54650.0,"920 - 10th Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703088,Linck-Screen Plant,sand_gravel_mine,Construction Sand and Gravel,Intermittent,3/7/2024,Surface,W8009 Hwy 33 E,Beaver Dam,Wisconsin,53916.0,"W8009 Hwy 33 E, Beaver Dam, Wisconsin 53916.0",43.450505660447,-88.798461456199,,python
4703093,PLANT 11,sand_gravel_mine,Construction Sand and Gravel,Abandoned,10/1/2019,Surface,2600 N. Roemer Rd.,Appleton,Wisconsin,54911.0,"2600 N. Roemer Rd., Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4703096,PLANT #11,sand_gravel_mine,Construction Sand and Gravel,Intermittent,4/24/1997,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4703097,Plant 17 - Portable Washer #2,sand_gravel_mine,Construction Sand and Gravel,Abandoned,1/2/2021,Surface,2600 N Roemer Rd,Appleton,Wisconsin,54911.0,"2600 N Roemer Rd, Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4703099,Crusher No 1,sand_gravel_mine,Construction Sand and Gravel,Abandoned,9/5/2023,Surface,20688 Jade Road,Sparta,Wisconsin,54656.0,"20688 Jade Road, Sparta, Wisconsin 54656.0",43.874344529972,-90.864303976015,,python
4703100,PC-3,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/14/2007,Surface,500 W. Market Street,Burlington,Wisconsin,53105.0,"500 W. Market Street, Burlington, Wisconsin 53105.0",42.666457386331,-88.288667229461,,python
4703103,Wash Plant 2,sand_gravel_mine,Construction Sand and Gravel,Abandoned,12/28/2012,Surface,3858 Cty Hwy T,Eau Claire,Wisconsin,54703.0,"3858 Cty Hwy T, Eau Claire, Wisconsin 54703.0",44.899077360728,-91.549299885984,,python
4703104,Crusher #1,sand_gravel_mine,Construction Sand and Gravel,Abandoned,11/5/2020,Surface,W6240 County Rd D,Sheldon,Wisconsin,54766.0,"W6240 County Rd D, Sheldon, Wisconsin 54766.0",45.305977099169,-90.99757333908,,python
4703105,Bass Material Co Inc,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/10/2005,Surface,N191 Lange Rd,Genoa City ,Wisconsin,53128.0,"N191 Lange Rd, Genoa City , Wisconsin 53128.0",42.497112975635,-88.378373911282,,python
4703107,"Aggrecon, Ltd.",sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/31/2025,Surface,16800 Little Elkhart Lake Road,Kiel,Wisconsin,53042.0,"16800 Little Elkhart Lake Road, Kiel, Wisconsin 53042.0",43.8976592579,-87.982235322129,,python
4703118,Nechville Excavating Incorporated,sand_gravel_mine,Construction Sand and Gravel,Abandoned,5/21/2015,Surface,967 Hwy 65 ,Roberts,Wisconsin,54023.0,"967 Hwy 65 , Roberts, Wisconsin 54023.0",45.004274721986,-92.537601815665,,python
4703124,Portable Crusher,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/2/2015,Surface,100 Cooper Street,Merrill,Wisconsin,54452.0,"100 Cooper Street, Merrill, Wisconsin 54452.0",45.181360835793,-89.671409346795,,python
4703132,Plant #2,sand_gravel_mine,Construction Sand and Gravel,Intermittent,2/13/2016,Surface,5311 Rock Bottom Lane,Webster,Wisconsin,54893.0,"5311 Rock Bottom Lane, Webster, Wisconsin 54893.0",45.903997514657,-92.2535242757,,python
4703133,Plant #48,sand_gravel_mine,Construction Sand and Gravel,Abandoned,7/23/2007,Surface,920 10th. Ave. N.,Onalaska,Wisconsin,54650.0,"920 10th. Ave. N., Onalaska, Wisconsin 54650.0",43.897688643523,-91.225033962877,,python
4703136,Wash Plant,sand_gravel_mine,Construction Sand and Gravel,Abandoned,9/19/2023,Surface,607 E PIONEER,CRANDON,Wisconsin,54520.0,"607 E PIONEER, CRANDON, Wisconsin 54520.0",45.564675331924,-88.909958417968,,python
4703137,"Plant 13, NL Wash Plant",sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/9/2023,Surface,2600 N. Roemer Rd.,Appleton,Wisconsin,54911.0,"2600 N. Roemer Rd., Appleton, Wisconsin 54911.0",44.285353208945,-88.368543004906,,python
4703140,Mitch King Gravel - South Fork,sand_gravel_mine,Construction Sand and Gravel,Intermittent,5/22/2007,Surface,169193 Kristof Rd.,Hatley,Wisconsin,54440.0,"169193 Kristof Rd., Hatley, Wisconsin 54440.0",44.793158512126,-89.438135293668,,python
4703144,Marinette Concrete Wash Plant ,sand_gravel_mine,Construction Sand and Gravel,Abandoned,4/29/2022,Surface,W1584 Hwy. 41,Marinette,Wisconsin,54143.0,"W1584 Hwy. 41, Marinette, Wisconsin 54143.0",45.089513037111,-87.649605597544,,python
4703154,Frenchtown Pit-Portable (Dry Screen),sand_gravel_mine,Construction Sand and Gravel,Intermittent,1/15/2013,Surface,34592 County Hwy K,Prairie du Chien,Wisconsin,53821.0,"34592 County Hwy K, Prairie du Chien, Wisconsin 53821.0",43.067439759052,-91.150604586076,,python
4703156,PLANT #13,sand_gravel_mine,Construction Sand and Gravel,Intermittent,10/2/2006,Surface,817 MAIN STREET,BROWNSVILLE,Wisconsin,53006.0,"817 MAIN STREET, BROWNSVILLE, Wisconsin 53006.0",43.616212775367,-88.495901125644,,python
4703157,PLANT #10  SAND CLASSIFIER,sand_gravel_mine,Construction Sand and Gravel,Abandoned,10/22/2019,Surface,3003 Kapec Road,Fitchburg,Wisconsin,53719.0,"3003 Kapec Road, Fitchburg, Wisconsin 53719.0",43.017246511425,-89.475955831133,,python
4703159,WASH PLANT #4,sand_gravel_mine,Construction Sand and Gravel,Abandoned,8/16/2002,Surface,W2950 State Road 11,Elkhorn,Wisconsin,53121.0,"W2950 State Road 11, Elkhorn, Wisconsin 53121.0",42.691747353832,-88.490629460748,,python
